ID,Label,AGE,GENDER,MARITAL_STATUS,MONTHLY_INCOME_WHITHOUT_TAX,LOANTYPE,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_TERM_TIME,APPLY_INTEREST_RATE,PAYMENT_TYPE
951,1,0,0,0,0,0,3,3,1,0,0
952,1,0,0,2,0,0,0,3,1,1,0
953,0,0,1,2,0,0,3,0,1,2,0
954,1,0,0,2,0,0,0,0,1,1,1
955,0,0,0,2,0,0,0,0,1,1,0
956,0,0,0,0,0,0,0,0,1,1,0
957,1,0,1,2,0,0,0,0,1,0,0
958,1,0,1,1,0,1,0,0,1,0,0
959,0,0,1,2,0,0,3,3,1,1,0
960,0,0,0,2,0,0,3,3,1,1,0
961,0,0,0,0,1,1,0,0,1,2,0
962,1,0,0,2,0,0,0,0,1,0,0
963,0,0,1,0,0,0,3,3,1,1,0
964,1,0,1,1,0,0,0,0,1,0,1
965,1,0,1,1,0,1,3,0,1,1,0
966,0,0,0,1,0,0,0,0,1,2,0
967,0,0,1,2,0,0,0,0,1,1,1
968,1,0,0,2,0,0,0,0,1,0,0
969,0,0,0,0,2,0,1,2,1,1,0
970,1,0,1,2,1,0,1,2,1,1,0
971,0,0,0,2,0,1,2,3,1,2,0
972,1,0,1,2,0,0,0,3,1,0,0
973,0,0,1,2,0,0,0,0,1,1,0
974,0,0,0,2,1,0,3,0,1,1,1
975,1,0,0,2,0,0,0,0,1,0,0
976,1,0,0,1,0,0,0,0,1,3,1
977,1,0,0,2,0,1,0,0,1,3,0
978,0,0,0,2,0,0,0,0,1,1,0
979,0,0,1,2,0,0,3,0,1,2,0
980,0,0,1,0,0,0,3,3,1,1,0
981,0,0,1,0,0,0,3,0,1,1,0
982,1,0,0,2,1,0,0,3,1,0,0
983,1,0,0,2,1,1,0,0,1,0,0
984,1,0,0,2,0,0,0,0,1,3,0
985,0,0,1,2,0,0,0,0,1,1,0
986,0,0,0,2,0,0,0,0,1,1,1
987,0,0,1,2,0,0,3,0,1,1,1
988,0,0,0,2,1,0,3,3,1,1,0
989,0,0,1,2,0,0,3,0,1,2,1
990,0,0,1,0,0,0,2,3,1,2,1
991,0,0,0,2,0,0,0,0,1,2,0
992,0,0,1,2,0,0,0,0,1,2,0
993,1,0,1,0,0,0,0,0,1,2,0
994,1,0,1,2,0,0,0,0,1,0,0
995,0,0,1,2,0,1,3,0,1,2,0
996,0,0,1,0,0,0,0,0,1,2,0
997,0,0,0,0,0,0,0,0,1,1,1
998,0,0,0,0,0,0,3,0,1,1,0
999,0,0,1,0,0,0,3,0,1,2,0
1000,1,0,0,0,0,0,0,0,1,1,0
1001,1,0,0,1,0,0,0,0,1,0,0
1002,1,0,1,2,0,0,0,3,1,1,1
1003,0,0,1,2,0,0,4,1,1,2,0
1004,0,0,0,0,0,0,0,0,1,1,0
1005,1,0,0,2,1,1,3,3,1,3,0
1006,1,0,0,0,0,0,0,3,1,2,0
1007,0,0,1,2,0,0,0,0,1,2,0
1008,0,0,0,2,0,0,3,3,1,1,0
1009,1,0,1,0,0,1,0,0,1,3,0
1010,1,0,1,2,0,0,0,0,1,0,0
1011,1,0,0,2,1,0,0,0,1,0,0
1012,1,0,1,1,2,1,0,3,1,2,0
1013,0,0,1,2,1,0,3,0,1,1,1
1014,1,0,1,2,1,0,3,3,1,1,1
1015,1,0,1,2,0,1,3,3,1,3,0
1016,1,0,1,1,0,0,0,0,1,3,1
1017,0,0,1,0,1,0,3,3,1,1,1
1018,0,0,0,0,0,0,0,0,1,2,0
1019,0,0,0,1,0,0,2,3,1,1,0
1020,0,0,0,2,1,0,2,3,1,1,0
1021,0,0,0,2,0,0,3,0,1,1,0
1022,0,0,0,1,0,0,3,0,1,1,0
1023,0,0,1,2,0,1,2,3,1,1,0
1024,1,0,0,0,0,0,0,0,1,1,1
1025,1,0,1,1,0,0,0,0,1,0,0
1026,1,0,1,2,0,0,0,0,1,3,0
1027,0,0,0,2,0,0,3,3,1,1,0
1028,1,0,1,2,0,1,0,0,1,0,1
1029,1,0,1,2,1,0,2,1,1,3,0
1030,0,0,0,1,0,0,3,0,1,1,0
1031,1,0,1,2,1,1,0,0,1,1,0
1032,1,0,1,2,0,0,0,0,1,0,0
1033,0,0,0,2,0,0,3,3,1,1,0
1034,0,0,0,1,0,0,3,3,1,2,0
1035,0,0,1,2,0,0,2,3,1,1,0
1036,0,0,1,2,2,0,4,1,1,1,0
1037,0,0,0,2,0,1,3,0,1,3,0
1038,0,0,1,2,0,0,3,0,1,1,1
1039,0,0,1,2,0,0,0,0,1,1,0
1040,0,0,1,1,0,0,3,0,1,2,1
1041,0,0,0,2,1,0,3,3,1,1,0
1042,1,0,0,2,0,0,0,0,1,0,1
1043,0,0,1,2,1,1,2,3,1,2,1
1044,1,0,1,2,0,0,0,0,1,0,0
1045,1,0,0,2,1,0,2,1,1,0,0
1046,0,0,0,1,0,0,0,0,1,2,0
1047,0,0,1,2,0,0,0,0,1,1,0
1048,1,0,0,2,0,1,3,0,1,0,0
1049,1,0,1,2,1,1,0,0,1,3,0
1050,0,0,1,2,0,0,2,3,1,1,1
1051,1,0,0,2,2,1,2,1,1,1,1
1052,1,0,0,1,0,1,0,0,1,3,1
1053,1,0,0,2,0,1,0,0,1,3,0
1054,0,0,0,0,0,0,3,3,1,2,0
1055,0,0,0,2,0,0,0,0,1,2,0
1056,0,0,1,2,1,1,4,1,1,1,0
1057,1,0,0,2,0,1,3,0,1,0,0
1058,1,0,1,2,2,1,0,0,1,3,0
1059,1,0,1,2,0,0,0,3,1,0,0
1060,0,0,0,2,0,0,3,0,1,1,0
1061,0,0,0,2,1,0,3,0,1,1,0
1062,0,0,0,2,0,1,3,0,1,1,0
1063,0,0,1,2,0,0,0,0,1,1,1
1064,1,0,1,0,0,0,0,0,1,1,0
1065,1,0,0,0,0,0,0,0,1,0,1
1066,1,0,1,2,2,0,2,1,1,3,1
1067,0,0,1,2,0,0,3,3,1,1,1
1068,1,0,1,2,2,0,0,0,1,0,0
1069,1,0,1,2,0,0,0,0,1,2,0
1070,1,0,0,0,0,0,0,0,1,1,0
1071,1,0,1,1,0,0,0,0,1,0,0
1072,1,0,0,2,1,0,3,3,1,2,0
1073,0,0,1,1,0,0,3,3,1,1,1
1074,0,0,0,2,1,0,2,3,1,1,0
1075,1,0,0,1,0,1,0,0,1,3,0
1076,1,0,1,2,0,0,3,3,1,2,0
1077,0,0,1,2,0,0,3,0,1,2,0
1078,1,0,0,2,0,0,0,3,1,0,0
1079,1,0,1,2,1,1,3,3,1,0,0
1080,0,0,0,2,1,0,3,3,1,2,1
1081,0,0,0,2,1,0,4,1,1,2,0
1082,1,2,0,2,0,0,0,3,1,0,0
1083,0,2,1,1,2,0,3,0,1,1,1
1084,0,2,1,0,0,0,3,3,1,1,0
1085,0,2,1,2,0,0,3,3,1,1,0
1086,1,2,1,2,0,0,0,0,1,2,0
1087,0,2,0,2,0,1,0,0,1,1,0
1088,0,2,1,2,0,0,3,0,1,1,0
1089,0,2,1,2,0,0,3,3,1,1,0
1090,0,2,1,2,1,0,2,1,1,1,0
1091,0,2,0,2,2,0,4,1,1,1,0
1092,0,2,1,2,0,0,3,3,1,1,0
1093,1,2,1,2,0,1,0,0,1,1,0
1094,1,2,0,2,1,0,3,3,1,3,0
1095,1,2,1,2,0,0,3,3,1,3,0
1096,1,2,1,2,0,0,0,0,1,3,0
1097,0,2,0,2,2,1,2,3,1,2,0
1098,0,2,1,2,1,0,0,0,1,1,0
1099,0,2,0,2,1,1,2,3,1,2,0
1100,0,2,0,0,0,0,0,0,1,1,0
1101,0,2,0,0,0,0,0,0,1,1,0
1102,1,2,0,0,0,0,0,0,1,3,0
1103,1,2,1,0,0,0,0,0,1,0,0
1104,0,2,1,2,1,0,2,3,1,1,0
1105,0,2,1,2,1,0,3,3,1,1,0
1106,1,2,0,2,0,0,0,3,1,3,0
1107,0,2,0,2,0,1,3,0,1,1,0
1108,1,2,1,2,2,0,2,1,1,1,0
1109,1,2,0,2,2,1,4,1,1,3,0
1110,1,2,0,1,0,0,0,0,1,1,0
1111,1,2,0,2,0,0,0,0,1,3,1
1112,0,2,1,2,1,0,2,3,1,2,0
1113,1,2,1,1,1,0,0,0,1,1,0
1114,0,2,1,2,0,0,3,3,1,2,0
1115,0,2,0,0,2,0,0,0,1,2,0
1116,1,2,0,2,0,1,0,0,1,0,0
1117,0,2,0,2,2,1,0,0,1,2,0
1118,0,2,0,2,2,1,0,0,1,3,0
1119,1,2,1,2,2,1,0,3,1,2,0
1120,0,2,1,2,1,0,2,3,1,1,0
1121,1,2,0,2,1,0,0,0,1,2,0
1122,0,2,1,2,1,1,4,1,1,2,1
1123,0,2,1,0,0,0,3,3,1,1,0
1124,1,2,0,1,0,0,0,0,1,0,0
1125,1,2,0,2,0,0,2,1,1,3,1
1126,0,2,0,0,0,0,0,0,1,1,1
1127,0,2,1,1,1,0,0,0,1,2,0
1128,1,2,1,1,0,0,0,0,1,2,0
1129,1,2,1,1,0,0,0,0,1,2,0
1130,0,2,0,1,0,0,0,0,1,1,0
1131,1,2,0,2,1,0,2,1,1,1,0
1132,1,2,1,2,1,1,0,0,1,3,0
1133,0,2,1,2,0,1,3,0,1,1,0
1134,0,2,1,2,0,1,0,0,1,1,0
1135,0,2,1,2,2,1,2,3,1,2,0
1136,0,2,0,2,0,0,0,0,1,1,0
1137,0,2,1,0,0,0,3,3,1,1,1
1138,0,2,1,2,0,0,3,3,1,1,0
1139,1,2,0,2,1,1,3,3,1,3,0
1140,0,2,1,0,0,0,3,3,1,1,0
1141,0,2,0,1,0,0,2,1,1,1,0
1142,0,2,1,1,0,0,3,0,1,1,0
1143,0,2,1,2,0,0,0,0,1,2,0
1144,1,2,1,2,0,0,0,0,1,0,0
1145,0,2,1,2,2,1,2,1,1,2,0
1146,0,2,1,2,2,0,4,1,1,1,0
1147,0,2,0,2,0,0,3,3,1,1,0
1148,1,2,1,2,2,1,0,0,1,0,0
1149,1,2,1,2,2,1,0,0,1,0,0
1150,0,2,1,0,0,0,0,0,1,1,0
1151,0,2,1,0,0,0,3,0,1,1,0
1152,0,2,0,2,0,0,3,3,1,2,0
1153,1,2,1,1,0,0,0,0,1,2,0
1154,0,2,0,2,0,0,3,3,1,1,0
1155,0,2,1,2,1,0,0,0,1,1,0
1156,1,2,1,2,1,0,0,3,1,0,0
1157,0,2,1,2,0,0,3,3,1,1,0
1158,1,2,0,0,0,0,3,3,1,1,1
1159,1,2,1,2,0,1,0,0,1,3,0
1160,0,2,1,2,0,0,3,3,1,2,0
1161,1,2,0,0,0,0,0,0,1,3,0
1162,0,2,0,2,0,0,3,3,1,2,0
1163,1,2,1,2,0,0,0,0,1,3,0
1164,0,2,1,2,0,0,0,0,1,2,0
1165,0,2,1,1,0,0,0,0,1,1,0
1166,1,2,1,2,2,0,2,1,1,0,1
1167,0,2,0,2,0,0,3,3,1,1,0
1168,1,2,1,2,1,1,3,3,1,1,1
1169,1,2,1,2,0,0,0,0,1,1,0
1170,1,2,0,2,2,1,3,3,1,3,0
1171,1,2,1,0,0,0,3,3,1,3,0
1172,0,2,1,0,0,0,3,0,1,1,0
1173,0,2,1,2,2,1,0,0,1,3,0
1174,1,2,0,1,0,0,0,0,1,0,0
1175,1,2,0,2,0,0,0,0,1,3,0
1176,0,2,1,2,0,0,3,0,1,1,1
1177,0,2,1,2,0,0,3,0,1,2,1
1178,0,2,1,2,0,1,3,0,1,1,0
1179,0,2,1,2,1,0,0,0,1,2,0
1180,0,2,1,2,1,0,3,3,1,2,0
1181,1,2,0,2,0,0,2,3,1,0,1
1182,0,2,0,1,0,0,0,0,1,2,0
1183,0,2,1,2,1,0,3,3,1,1,0
1184,0,2,1,2,0,1,3,0,1,2,0
1185,0,2,0,2,1,0,4,1,1,1,0
1186,0,2,1,2,1,0,3,0,1,2,0
1187,0,2,1,2,1,0,3,0,1,1,0
1188,0,2,1,2,0,0,3,0,1,2,0
1189,1,3,0,2,2,0,2,1,1,3,1
1190,1,3,1,2,0,0,0,0,1,0,0
1191,0,3,1,2,1,0,3,0,1,2,0
1192,0,3,1,2,1,0,3,0,1,2,0
1193,0,3,1,0,0,0,2,3,1,1,0
1194,1,1,0,1,0,1,0,0,0,0,0
1195,0,1,1,0,0,0,3,3,0,2,0
1196,1,1,0,0,0,0,0,0,0,2,1
1197,0,4,1,2,0,0,3,0,0,1,0
1198,0,4,0,2,0,0,3,0,0,1,0
1199,1,4,1,2,1,0,2,1,0,0,1
1200,1,4,1,2,0,0,0,3,0,1,0
1201,0,0,1,2,0,0,0,0,0,2,1
1202,0,0,1,2,0,0,3,3,0,1,1
1203,1,0,0,0,0,1,0,0,0,0,0
1204,1,0,1,0,0,0,0,0,0,1,0
1205,0,0,0,2,0,0,0,0,0,1,0
1206,1,0,0,0,0,0,0,3,0,3,1
1207,0,0,0,2,2,0,0,0,0,1,0
1208,0,0,1,2,1,0,3,3,0,2,0
1209,0,0,1,2,2,0,4,1,0,2,1
1210,1,0,0,2,0,0,0,0,0,0,0
1211,0,0,1,2,1,0,3,0,0,2,0
1212,1,0,0,2,0,0,0,0,0,3,0
1213,1,0,0,2,0,0,0,0,0,3,0
1214,1,0,0,2,0,0,0,0,0,2,0
1215,1,0,1,1,0,0,0,0,0,0,0
1216,0,0,1,0,0,0,3,3,0,1,1
1217,0,0,0,2,2,0,1,4,0,2,0
1218,0,0,0,2,1,0,3,1,0,1,1
1219,0,0,1,1,0,0,0,0,0,2,0
1220,0,0,0,2,0,0,0,0,0,1,1
1221,1,0,0,1,0,0,3,3,0,3,0
1222,0,0,1,0,1,0,2,3,0,2,0
1223,1,0,0,2,0,0,3,3,0,2,0
1224,0,0,0,2,0,0,3,0,0,1,1
1225,0,2,1,1,0,0,3,0,0,2,0
1226,1,2,1,0,0,0,3,3,0,1,0
1227,0,2,1,2,0,0,3,3,0,2,0
1228,0,2,1,0,0,0,3,0,0,1,0
1229,0,2,1,2,0,0,3,3,0,1,0
1230,1,2,1,2,0,0,0,3,0,3,0
1231,1,2,1,2,0,1,0,0,0,2,0
1232,0,2,1,2,1,0,4,1,0,2,0
1233,0,2,1,2,0,0,4,1,0,1,1
1234,0,2,1,1,2,0,4,1,0,2,0
1235,1,2,1,2,0,1,0,0,0,3,0
1236,0,2,1,1,0,0,3,3,0,2,0
1237,0,2,1,2,0,0,0,0,0,2,0
1238,0,2,1,2,0,0,0,0,0,2,0
1239,1,2,1,2,0,0,0,0,0,2,0
1240,1,4,0,2,0,0,0,0,0,2,0
1241,1,0,0,1,0,0,3,3,0,0,0
1242,1,0,0,1,2,0,0,0,0,0,0
1243,1,0,0,2,0,0,3,3,0,0,0
1244,0,0,0,2,0,0,3,0,0,1,0
1245,1,0,1,0,0,0,3,3,0,2,0
1246,0,0,0,2,2,0,4,1,0,1,0
1247,1,0,0,2,0,0,0,0,0,2,0
1248,0,1,1,0,1,0,3,3,0,1,0
1249,0,1,1,0,2,0,3,3,0,2,0
1250,0,1,1,0,1,0,4,1,0,1,0
1251,1,1,1,0,0,0,0,0,0,0,0
1252,0,1,0,2,0,0,3,3,0,1,0
1253,1,1,0,0,0,0,0,0,0,0,1
1254,0,1,0,0,0,0,0,0,0,1,1
1255,1,1,1,0,0,0,0,0,0,3,1
1256,0,1,0,2,0,0,3,0,0,1,0
1257,1,1,0,0,0,0,3,3,0,0,0
1258,1,1,0,0,0,0,0,0,0,0,0
1259,0,1,1,0,0,0,3,3,0,1,0
1260,0,1,0,0,0,0,3,3,0,1,0
1261,1,1,0,2,0,0,0,3,0,0,0
1262,1,1,1,0,0,0,3,3,0,0,0
1263,1,1,0,0,0,0,0,3,0,3,0
1264,1,1,0,0,0,0,0,3,0,0,1
1265,0,1,1,0,0,0,3,0,0,1,1
1266,1,1,1,0,0,0,0,0,0,0,1
1267,1,1,1,0,0,0,0,0,0,3,0
1268,1,1,1,1,0,0,0,0,0,3,0
1269,0,1,0,0,0,0,0,0,0,1,0
1270,0,1,0,0,0,0,3,3,0,2,0
1271,1,1,0,0,0,0,0,0,0,0,0
1272,0,1,1,2,0,0,0,0,0,1,0
1273,1,1,1,0,0,0,0,0,0,2,0
1274,0,1,0,0,0,0,3,0,0,2,0
1275,0,1,1,0,2,0,3,0,0,1,0
1276,0,1,0,0,0,0,3,0,0,1,0
1277,0,1,1,0,0,0,3,0,0,1,0
1278,0,1,1,0,0,0,3,0,0,1,0
1279,1,1,1,0,0,0,0,0,0,3,0
1280,0,1,1,0,0,0,3,3,0,1,1
1281,1,1,0,0,0,0,0,3,0,0,0
1282,0,1,0,0,0,0,3,0,0,1,1
1283,0,1,0,0,0,0,3,3,0,1,0
1284,0,1,1,0,0,0,3,3,0,2,0
1285,0,1,1,0,0,0,3,0,0,2,0
1286,0,1,1,0,0,0,3,0,0,1,0
1287,0,1,0,0,0,0,3,3,0,1,1
1288,1,1,0,2,0,0,0,0,0,3,0
1289,1,1,1,2,0,0,2,3,0,0,0
1290,0,1,1,0,0,0,0,0,0,2,0
1291,1,1,0,2,0,0,0,0,0,3,0
1292,1,1,1,2,0,0,0,0,0,3,0
1293,0,1,1,0,0,0,3,0,0,1,1
1294,0,1,0,0,0,0,0,0,0,1,0
1295,1,1,0,2,0,0,0,0,0,1,0
1296,1,1,0,0,0,0,0,3,0,0,0
1297,1,1,0,2,2,0,4,4,0,2,1
1298,1,1,1,0,0,0,0,3,0,0,0
1299,0,1,1,2,0,0,3,0,0,1,0
1300,0,1,0,2,1,0,4,1,0,1,0
1301,1,1,1,0,0,0,0,0,0,3,1
1302,1,1,0,0,0,0,0,0,0,1,1
1303,0,1,1,0,0,0,3,3,0,1,0
1304,1,1,1,2,0,0,3,3,0,3,1
1305,0,4,1,1,0,0,3,3,0,1,0
1306,1,4,0,2,0,0,0,3,0,1,0
1307,1,4,0,1,0,0,0,0,0,2,0
1308,0,4,0,1,0,0,3,3,0,1,1
1309,0,4,1,1,0,0,3,0,0,1,0
1310,1,4,1,0,0,0,0,0,0,0,0
1311,0,4,0,0,0,0,0,0,0,2,0
1312,0,4,1,0,0,0,3,3,0,1,0
1313,1,4,1,2,0,0,0,0,0,2,0
1314,0,4,0,1,0,0,3,3,0,1,1
1315,1,4,0,2,0,0,0,0,0,0,1
1316,1,4,1,2,1,0,2,1,0,3,0
1317,1,4,1,0,0,0,0,0,0,2,0
1318,1,4,1,1,1,0,0,0,0,2,0
1319,0,4,0,0,0,0,3,0,0,1,0
1320,0,4,0,2,0,0,0,0,0,1,0
1321,1,4,0,2,0,0,3,3,0,0,1
1322,1,4,0,0,0,0,0,3,0,3,0
1323,0,4,1,0,0,0,3,0,0,1,1
1324,0,4,1,0,1,0,3,0,0,1,0
1325,1,4,0,0,0,0,3,3,0,0,0
1326,0,4,0,2,0,0,0,0,0,1,0
1327,0,4,0,2,0,0,3,3,0,1,0
1328,0,4,0,2,0,0,3,3,0,1,0
1329,0,4,1,2,0,0,3,0,0,1,1
1330,0,4,1,2,0,0,3,3,0,2,0
1331,1,4,0,0,0,0,0,0,0,2,0
1332,1,4,0,0,0,0,0,0,0,3,0
1333,0,4,0,2,1,0,4,1,0,2,1
1334,1,4,1,0,0,0,0,0,0,2,0
1335,0,4,1,2,0,0,3,3,0,1,0
1336,0,4,1,0,0,0,3,3,0,1,0
1337,0,4,1,0,0,0,3,3,0,2,0
1338,1,4,1,2,0,0,0,0,0,0,0
1339,1,4,1,2,1,0,0,3,0,3,0
1340,0,4,0,2,0,0,2,3,0,1,1
1341,0,4,1,0,0,0,0,0,0,2,1
1342,0,4,1,2,0,0,0,0,0,2,0
1343,0,4,1,2,0,0,0,0,0,3,0
1344,0,4,1,1,0,0,0,0,0,1,0
1345,0,4,0,1,0,0,3,0,0,1,0
1346,0,4,1,2,0,0,0,0,0,1,0
1347,0,4,1,1,0,0,0,0,0,1,1
1348,1,4,0,0,0,0,0,0,0,0,0
1349,1,4,1,2,0,0,0,0,0,3,0
1350,0,4,0,0,0,0,3,3,0,1,0
1351,1,4,0,0,0,0,2,1,0,3,0
1352,1,4,1,2,0,0,3,3,0,0,0
1353,1,4,1,0,0,0,3,3,0,3,0
1354,1,4,0,2,0,0,0,3,0,2,0
1355,0,4,1,1,0,0,0,0,0,1,0
1356,0,4,0,0,0,0,3,0,0,2,0
1357,0,4,1,2,2,0,4,1,0,2,0
1358,1,4,0,0,1,0,2,1,0,0,1
1359,1,4,1,2,0,0,2,3,0,1,0
1360,0,4,1,2,0,0,0,0,0,2,0
1361,0,4,0,1,2,0,0,0,0,2,0
1362,1,4,0,1,2,0,0,0,0,3,0
1363,0,4,0,2,0,0,3,3,0,2,0
1364,0,4,0,2,1,0,4,1,0,1,0
1365,1,4,0,1,0,0,0,0,0,3,1
1366,0,4,1,0,0,0,3,0,0,1,0
1367,1,4,1,0,0,0,0,3,0,0,0
1368,1,4,1,2,0,0,0,0,0,2,0
1369,0,4,0,2,0,0,3,3,0,2,0
1370,0,4,0,0,0,0,3,3,0,2,0
1371,0,4,1,2,0,0,3,3,0,1,1
1372,0,4,1,2,0,0,3,0,0,1,0
1373,0,4,0,0,0,0,0,0,0,1,0
1374,0,4,0,2,0,0,3,3,0,2,0
1375,1,0,1,0,0,0,2,1,0,3,1
1376,0,0,1,2,0,0,3,3,0,1,0
1377,0,0,1,2,2,0,3,0,0,2,0
1378,1,0,1,2,2,0,0,0,0,0,0
1379,1,0,1,0,0,0,0,0,0,0,0
1380,0,0,1,0,1,0,2,1,0,2,0
1381,0,0,0,0,0,0,3,3,0,1,0
1382,0,0,1,0,0,0,2,3,0,2,0
1383,0,0,0,2,0,0,3,3,0,1,0
1384,1,0,1,2,0,0,0,0,0,0,0
1385,0,0,1,0,0,0,3,0,0,1,0
1386,1,0,1,0,0,0,0,3,0,0,0
1387,1,0,1,2,0,0,3,3,0,2,0
1388,0,0,0,0,0,0,3,3,0,1,0
1389,1,0,1,0,0,0,3,3,0,2,0
1390,0,0,0,0,0,0,3,3,0,2,1
1391,1,0,0,2,0,0,0,0,0,3,0
1392,1,0,1,2,0,0,3,3,0,0,0
1393,1,0,0,2,0,1,3,3,0,2,0
1394,0,0,0,2,0,1,0,0,0,2,0
1395,1,0,1,1,0,0,0,0,0,0,0
1396,1,0,0,2,0,1,0,0,0,3,0
1397,1,0,0,2,2,0,2,1,0,1,0
1398,1,0,1,0,0,0,0,3,0,2,0
1399,0,0,0,2,0,0,3,0,0,1,0
1400,1,0,1,1,0,0,0,0,0,3,0
1401,0,0,1,2,1,0,4,1,0,1,1
1402,1,0,0,0,0,0,0,0,0,1,0
1403,1,0,0,2,0,0,3,3,0,0,0
1404,1,0,1,0,1,0,3,3,0,3,0
1405,0,0,0,2,1,0,3,3,0,1,0
1406,0,0,1,0,0,0,3,3,0,1,0
1407,1,0,1,0,1,0,0,0,0,3,0
1408,1,0,0,0,1,0,2,1,0,2,0
1409,0,0,1,1,0,0,2,3,0,1,0
1410,0,2,0,2,0,1,3,0,0,2,0
1411,0,2,1,2,0,0,3,3,0,1,0
1412,1,2,1,2,1,0,3,1,0,2,0
